"año","nombreestablecimiento","zona","direccion","telefono","nombre_Rector","tipo_Establecimiento","sector","niveles","jornadas","especialidad","grados","numero_de_Sedes","estado","correo_Electronico"
"2,016","COL DE LA PRESENTACION LUNA PARK                                                                    ","URBANA","CL 10 SUR 15 35","3338405 -- 3332121 -- 5999350","ANA YOLANDA PEREZ CAMARGO","INSTITUCION EDUCATIVA",,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA","ACADÉMICA","-1,0,1,2,3,4,5,6,7,8,9,10,11","1",,"informacion@presentacionlunapark.edu.co -- tuchismartha@yahoo.es"
"2,016","COLEGIO EXTERNADO NACIONAL CAMILO TORRES (IED)","URBANA","KR 7 33 64","3380221","RUTH ESPERANZA MARCELO SANCHEZ","INSTITUCION EDUCATIVA",,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,ÚNICA,NOCTURNA,TARDE","ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,22,23,24,25,26","2",,"camilotorres3@redp.edu.co -- extcamilotorres3@redp.edu.co"
"2,016","LIC CATOLICO                                                                                        ","URBANA","CR. 22 NO.77-58","2170612 / 2486070/2352956                         ","LUIS FERNANDO MURCIA ANGARITA","INSTITUCION EDUCATIVA",,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA","COMERCIAL,ACADÉMICA","0,1,2,3,4,5,6,7,8,9,10,11","1",,"liceocatolico@hotmail.com                         "
"2,016","JARDIN INFANTIL TRAZOS Y CRAYOLAS                                                                   ","URBANA","CL 9 C 69 B 80","2901459 //2620631/ 3115617269","MARIANA MONCAYO","CENTRO EDUCATIVO",,"PREESCOLAR","MAÑANA,COMPLETA",,"-3","1",,"trazosycrayolas@terra.com                         "
"2,016","LIC INTEGRAL SAN AGUSTÍN","URBANA","KR 1 ESTE 26 23 SUR","8044974","CLAUDIA JEANETH DUSSAN GOMEZ","CENTRO EDUCATIVO",,"PREESCOLAR,BÁSICA PRIMARIA","COMPLETA",,"-2,-1,0,1,2,3,4,5","1",,"milisa2@yahoo.es -- secrelisa15@hotmail.com"
"2,016","LIC INF MARYETH                                                                                     ","URBANA","TR. 78 NO.14-64","4110117","YENNY ELIZABETH PUENTESYENNY ELIZABETH PUENTES","CENTRO EDUCATIVO",,"PREESCOLAR,BÁSICA PRIMARIA","COMPLETA",,"-1,0,1,2,3,4,5","1",,
"2,016","LICEO CRECER EL RENACER","URBANA","KR 105 C 130 C 08",,"LINA MARÍA CUBILLOS H","CENTRO EDUCATIVO",,"PREESCOLAR,BÁSICA PRIMARIA","MAÑANA,COMPLETA",,"-2,-1,0,1,2,3,4,5","1",,
"2,016","COL NSTRA SRA DEL CARMEN                                                                            ","URBANA","CL 69 112 32","4406798 -- 3112554436","ALBA MARINA SANCHEZ CORTEZ","CENTRO EDUCATIVO",,"PREESCOLAR,BÁSICA PRIMARIA","COMPLETA",,"0,1,2,3,4,5","1",,"colcarmelitanos@hotmail.com"
"2,016","LIC  BETTELHEIM                                                                                     ","URBANA","KR 88 C 53 30 SUR","2996626","JOSE WILLIAM MATIZ","CENTRO EDUCATIVO",,"PREESCOLAR,BÁSICA PRIMARIA","COMPLETA",,"-2,-1,0,1,2,3","1",,"liceo.bettelheim@hotmail.com"
"2,016","GIMN REAL DE COLOMBIA                                                                               ","URBANA","KR 17 D 65 53 SUR","7651794","EDGAR ALFONSO PARRA","INSTITUCION EDUCATIVA",,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,COMPLETA,TARDE","ACADÉMICA","0,1,2,3,4,5,6,7,8,9,10,11,14,15,16,17,18","1",,"realcol89@hotmail.com                             "
"2,016","COL ITEC                                                                                            ","URBANA","DG 44 SUR 52 09","2384143","JAIME CUELLAR","CENTRO EDUCATIVO",,"MEDIA,BÁSICA SECUNDARIA","MAÑANA,NOCTURNA,FIN DE SEMANA","ACADÉMICA","6,7,8,9,23,24,25,26","1",,"colegioitec@hotmail.com                           "
"2,016","INST DE EDUC ELEMENTAL PREESCOLAR Y SECUNDARIA  INELPRES                                            ","URBANA","CL 61 SUR 64 37","2308771 - 5636014","LUIS ALFREDO RAMIREZ SANDOVAL","INSTITUCION EDUCATIVA",,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA","ACADÉMICA","0,1,2,3,4,5,6,7,8,9,10,11","1",,"inelpres@hotmail.com"
"2,016","COL SANTA TERESITA                                                                                  ","URBANA","KR 57 5 10","4206241","CLAUDIA PATRICIA SERNA","INSTITUCION EDUCATIVA",,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA","ACADÉMICA","0,1,2,3,4,5,6,7,8,9,10,11","1",,
"2,016","COLEGIO CAMP JAIME GARZON (IED)","RURAL","CORREGIMIENTO NAZARETH","4544416","APOLINAR ESCARRIA GARCIA","INSTITUCION EDUCATIVA",,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,ÚNICA,TARDE,FIN DE SEMANA","ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26,99","14",,"iedcampjaimegarzon@redp.edu.co cedublasauras20@redp.edu.co"
"2,016","LIC INF LAPICITO MAGICO                                                                             ","URBANA","CLL. 37 NO. 77A-15","4100926","SOFIA ARCILA","CENTRO EDUCATIVO",,"PREESCOLAR","COMPLETA",,"-3","1",,
"2,016","JARD INF ALF Y SUS AMIGUITOS","URBANA","CL 131 B 90 06","6824923","ALBA JEANETH MORENO CARRASCO","CENTRO EDUCATIVO",,"PREESCOLAR","MAÑANA",,"-3","1",,"jeanethmoreno@hotmail.com"
"2,016","LIC  INF DAME LA MANO                                                                               ","URBANA","CL 73 C SUR 77 L 77","7823534","NANCY PEÑALOZA PEÑALOZA","CENTRO EDUCATIVO",,"PREESCOLAR","COMPLETA",,"-3","1",,"liceodamelamano@hotmail.com -- liceodamelamano250@hotmail.com"
"2,016","COLEGIO NUEVA ESPERANZA (IED)","URBANA","KR 15 ESTE 76 72 SUR","3676018 -- 3676032 -- 3654999 -- 2006679 -- 365490","AMANDA DELGADO MUNEVAR","INSTITUCION EDUCATIVA",,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,ÚNICA,TARDE","ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,99","2",,"cednvaesperanza5@redp.edu.co"
"2,016","JARDIN INFANTIL EL TESORO DEL SABER","URBANA","CR. 15 NO. 31 A - 08 SUR ",,"ROSSMARY  M. DE PEÑA","CENTRO EDUCATIVO",,,,,,"1",,
"2,016","COLEGIO JOSE JOAQUIN CASAS (IED)","URBANA","KR 56 15 41","2606218 / 4190343","LUIS EDUARDO OCAMPO PLAZAS","INSTITUCION EDUCATIVA",,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,ÚNICA,TARDE","ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11","2",,"escdijosejoaquinca16@redp.edu.co"
"2,016","LIC  EL CASTILLO                                                                                    ","URBANA","KR 82 BIS 7 D 08","4128378 -- 2925184","LUZ STELLA CRUZ PAVA","INSTITUCION EDUCATIVA",,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA","ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,14,15,16,17,18,99","1",,"sarita875@hotmail.com"
"2,016","COL SAN JOAQUIN NTE                                                                                 ","URBANA","KR 70 C 65 83","2762306","DIANA PAOLA USECHE","CENTRO EDUCATIVO",,"PREESCOLAR,BÁSICA PRIMARIA","COMPLETA","ACADÉMICA","-2,-1,0,1,2,3,4,5","1",,"colsjoaquin@yahoo.es"
"2,016","COL EL CARMELO                                                                                      ","URBANA","CL 45 25 A 29","2442968 -- 2442990","LEIDA HOLANDA DAJOME PALACIOS","INSTITUCION EDUCATIVA",,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA","ACADÉMICA","0,1,2,3,4,5,6,7,8,9,10,11","1",,"colegiocarmelobog@gmail.com -- colegiocarmelo@etb.net.co"
"2,016","COL RR OBLATAS AL DIVINO AMOR                                                                       ","URBANA","KR 71 A 52 29","2631269","SOR MARIA CONSTANZA TOVAR CUBILLOS","INSTITUCION EDUCATIVA",,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA","ACADÉMICA","-1,0,1,2,3,4,5,6,7,8,9,10,11","1",,"tucolegio@rodabogota.edu.co"
"2,016","COLEGIO NICOLÁS GÓMEZ DÁVILA (IED)","URBANA","CL 67 SUR 20 D 20","7168030  --  7168041 -- 7158010","ELIZABETH VIVAS RICAURTE","INSTITUCION EDUCATIVA",,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,TARDE","ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,99","2",,"colnicolasgomezd@redp.edu.co"
"2,016","JARD INF POR UN MAÑANA                                                                              ","URBANA","KR 68 173 A 39","6714113 -- 6719986","CARMEN ELISA TRUJILLO","CENTRO EDUCATIVO",,"PREESCOLAR","MAÑANA",,"-3","1",,"info@jardinporunmanana.edu.co"
"2,016","INST PEDAG ARTURO RAMIREZ MONTUFAR                                                                  ","URBANA","KR 30 45 03 ED 431","3165000 EXT 11717","VICTOR MANUEL NEIRA RODRIGUEZ","INSTITUCION EDUCATIVA",,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA","ACADÉMICA","-1,0,1,2,3,4,5,6,7,8,9,10,11","1",,"iparm_bog@unal.edu.co -- ailemusa@unal.edu.co"
"2,016","COL CRISTIANO ELOHIM                                                                                ","URBANA","AV USME 72 A 64 ESTE","7612385 -- 7646497","LIDIA HAIDE BEJARANO BEJARANO","CENTRO EDUCATIVO",,"PREESCOLAR,BÁSICA PRIMARIA","MAÑANA",,"-2,-1,0,1,2,3,4,5","1",,"colegiocristianoelohim@yahoo.com"
"2,016","JARD INF PALITROQUE                                                                                 ","URBANA","KR 112 J 89 A 12 MZ 27 CS 31","4316568","MARISOL NIÑO N.","CENTRO EDUCATIVO",,"PREESCOLAR","COMPLETA",,"-3","1",,"ayaguasca@tutopia.com                             "
"2,016","NUEVO COL LUSADI                                                                                    ","URBANA","CL 67 A BIS SUR 18 37","7651035 / 7911906                                 ","ADIELA PEREZ PORRAS ","INSTITUCION EDUCATIVA",,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,COMPLETA,TARDE","ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11","1",,"lusadi_2003@hotmail.com"
"2,016","COLEGIO FRANCISCO DE PAULA SANTANDER (IED)","URBANA","CL 23 SUR 27 27","2026684 / 2036092","JULIO CESAR PEREZ ROZO","INSTITUCION EDUCATIVA",,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,TARDE","ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11","2",,"ceditfranciscodepa15@redp.edu.co"
"2,016","LIC  RODRIGO ARENAS BETANCOURT                                                                      ","URBANA","KR 89 54 18 SUR","2657394","ANA LUISA CARDONA ARIAS","INSTITUCION EDUCATIVA",,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,COMPLETA","ACADÉMICA","-1,0,1,2,3,4,5,6,7,8,9,10,11","1",,"liceoRAB@etb.net.co"
"2,016","UNID EDUC EL FUTURO DEL MAÑANA                                                                      ","URBANA","CL 42 BIS SUR 80 F 93","5706360","MARIA SAGRARIO BARBOSA FUENTES","INSTITUCION EDUCATIVA",,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA,FIN DE SEMANA","ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26","1",,"rectoria_uefm@yahoo.es"
"2,016","COLEGIO INSTITUTO TECNICO INDUSTRIAL FRANCISCO JOSE DE CALDAS  (IED)","URBANA","KR 68 F 63 B 02","2400616 -- 2403900","JUAN CARLOS LEON GUERRA","INSTITUCION EDUCATIVA",,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,TARDE","INDUSTRIAL,ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11","4",,"intdifranciscojose10@redp.edu.co"
"2,016","SIN JARD INF SUEÑOS E ILUSIONES","URBANA","KR 70 A 68 B 88","2513892","CLAUDIA HELENA MOGOLLON MENDOZA","CENTRO EDUCATIVO",,"PREESCOLAR","MAÑANA",,"-3","1",,"chcallita@gmail.com"
"2,016","COLEGIO LA AVENTURA DEL SABER","URBANA","KR 72 42 B 05 SUR","7240555","NELLY JIMENEZ DAZA","CENTRO EDUCATIVO",,"PREESCOLAR,BÁSICA PRIMARIA","COMPLETA",,"-2,-1,0,1,2,3,4,5","1",,"luzmerycrd@hotmail.com"
"2,016","COLEGIO PANTALEON GAITAN PEREZ (CED)","URBANA","AK 11 ESTE 11 10 SUR","2466284","RUTH MARIELA SANABRIA TAUTIVA","CENTRO EDUCATIVO",,"PREESCOLAR,BÁSICA PRIMARIA","MAÑANA,ÚNICA,TARDE",,"-2,-1,0,1,2,3,4,5","1",,"cedpantaleongaita4@redp.edu.co"
"2,016","COL COLOMBO JAPONES                                                                                 ","URBANA","CL 63 SUR 77 M 66","7803872 -- 7803873 -- 7803870","MARLEN JACQUELINE GONZALEZ RONCANCIO","INSTITUCION EDUCATIVA",,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,COMPLETA,TARDE,FIN DE SEMANA","ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,14,15,17,21,22,23,24","1",,"int_coljap@hotmail.com                            "
"2,016","JARD INF MI DULCE HOGAR","URBANA","CLL. 49 NO.14-38","6095084","LINITH APARICIO DE PALOMINO","CENTRO EDUCATIVO",,"PREESCOLAR","MAÑANA,COMPLETA",,"-3","1",,
"2,016","COL MARILLAC                                                                                        ","URBANA","KR 27 A 66 29","3112508  --  3112553","NOHORA RODRÍGUEZ RAMOS","INSTITUCION EDUCATIVA",,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,COMPLETA","OTRO,COMERCIAL,ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11","1",,"colmarillac@outlook.com"
"2,016","JARD INF GENIOS DEL SIGLO XXI                                                                       ","URBANA","CL 131 91 66","6818835 / 6822138","JENY ESMERALDA DIAZ","CENTRO EDUCATIVO",,"PREESCOLAR","COMPLETA",,"-3","1",,"inspemo@hotmail.com -- geniosdelsigloxxi@hotmail.com"
"2,016","LIC  SAN PABLO                                                                                      ","URBANA","CL 65 J SUR 78 J 75","7751239 -- 7751116 -- 7791239 -- 7764534 -- 472489","CLAUDIA PATRICIA TORRES PEREZ","INSTITUCION EDUCATIVA",,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,COMPLETA","ACADÉMICA","-1,0,1,2,3,4,5,6,7,8,9,10,11","1",,"liceo_sanpablo@yahoo.com"
"2,016","COL COLOMBO INGLES                                                                                  ","URBANA","CARRET. SUBA A COTA","6851377","ALEJANDRO AMADO ROJAS","INSTITUCION EDUCATIVA",,"MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA","ACADÉMICA","1,4,5,7,8,9,10,11","1",,"colomboingles@latinmail.com                       "
"2,016","JARD INF PLAZUELAS DEL VIRREY","URBANA","CL 72 A 106 91","4429519","MARIA LILIA MORENO","CENTRO EDUCATIVO",,"PREESCOLAR","COMPLETA",,"-3","1",,
"2,016","COL LORENZO DE ALCANTUZ                                                                             ","URBANA","CL 43 SUR 3 D 32 ESTE","2079547 -- 3627894 -- 3628938 -- 3635056","FABIO ENRIQUE GUERRERO MORENO","INSTITUCION EDUCATIVA",,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA","ACADÉMICA","-1,0,1,2,3,4,5,6,7,8,9,10,11","1",,"lorenzodealcantuz20@yahoo.es"
"2,016","JARD INF CAMPESTRE DEL NORTE                                                                        ","URBANA","CL 180 61 80","6710875 / 6781508                                 ","ESTHER GARCIA IBARRA","CENTRO EDUCATIVO",,"PREESCOLAR,BÁSICA PRIMARIA","COMPLETA",,"-2,-1,0,1","1",,
"2,016","JARD INF LOS PINGUINOS                                                                              ","URBANA","CL 5 SUR 13 49","2339919 /  2891850 ","NANCY ESLAVA O.","CENTRO EDUCATIVO",,"PREESCOLAR","MAÑANA",,"-3","1",,"jardininfantillospinguinos@hotmail.com"
"2,016","COL DE INTEGRACION ESCOLAR LUZ Y VIDA                                                               ","URBANA","KR 8 6 B 38","2805215","MELBA LUCIA MURILLO ARISTIZABAL","INSTITUCION EDUCATIVA",,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA","ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11","1",,"colegiointegracionluzyvida@hotmail.com"
"2,016","COLEGIO SICOPEDAGICO CENTENARIO","URBANA","CR. 105C NO.16F-24","4131053/4185510","GONZALEZ DIAZ OLGA LUCIA ","CENTRO EDUCATIVO",,"BÁSICA PRIMARIA","COMPLETA",,"1,2,3,4,5","1",,
"2,016","FUNDACIÓN EDUCATIVA PARA LA VIDA  - FUNDESCO","URBANA","CL 25 SUR 9 66","2396339","JIMY ORTIZ JIMÉNEZ","CENTRO EDUCATIVO",,"MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,NOCTURNA,FIN DE SEMANA","ACADÉMICA","21,22,23,24,25,26","1",,"fundescofundacion@gmail.com"
"2,016","COLEGIO SAN ISIDRO SUR ORIENTAL (IED)","URBANA","CL 34 SUR 7 A 88","2397232","FABIO GAITAN CALDERON","INSTITUCION EDUCATIVA",,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,TARDE","ACADÉMICA","0,1,2,3,4,5,6,7,8,9,10,11","2",,"cedsanisidrosuror4@redp.edu.co"
"2,016","COL SANTA CLARA                                                                                     ","URBANA","AK 28 35 11","3680755","HNA NORA PATRICIA DIAZ BHER","INSTITUCION EDUCATIVA",,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA","ACADÉMICA","0,1,2,3,4,5,6,7,8,9,10,11","1",,"colsantaclara13@yahoo.com"
"2,016","GIMN INF CRECIENDO Y APRENDIENDO                                                                    ","URBANA","KR 78 41 G 15 SUR","2992420 / 2643331                                 ","ANAIS VITATA CHAVES","CENTRO EDUCATIVO",,"PREESCOLAR,BÁSICA PRIMARIA","COMPLETA",,"-2,-1,0,1,2,3,4,5","1",,
"2,016","COL PARROQ SAN JOSE DE FONTIBON                                                                     ","URBANA","KR 100 24 60","4133127 -- 2670452","AMELIA CERVERA CHAUX","INSTITUCION EDUCATIVA",,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA","ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11","1",,"secretaria@colegioparroquialsanjose.edu.co - administradora@colegioparroquialsanjose.edu.co"
"2,016","LIC SAN ISIDRO NORTE","URBANA","CR. 92A NO.131A-49","6811905","YENY MARCELA SOLANO AVILA","INSTITUCION EDUCATIVA",,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA","ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11","1",,
"2,016","NUEVO LIC GRANADINO                                                                                 ","URBANA","KR 88 G 60 45 SUR","7769014 / 7771072                                 ","CESAR AUGUSTO BOHORQUEZ BERNATE","INSTITUCION EDUCATIVA",,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA","ACADÉMICA","0,1,2,3,4,5,6,7,8,9,10,11,99","1",,"nvo_lic_granadino@hotmail.com                     "
"2,016","GIMN PRESENCIA DEL DIVINO NIÑO                                                                      ","URBANA","CL 11 73 A 06","4119570 -- 4242204","BLANCA NELIDA ROMERO CELEITA","CENTRO EDUCATIVO",,"PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA",,"-2,-1,0,1,2,3,4,5,6,7,8","1",,"gimprediv@hotmail.com"
"2,016","JARDÍN INFANTIL CHIFLADITOS","URBANA","KR 90 70 B 34","4372146 / 2237627","SANDRA LILIANA AVILA GALLEGO","CENTRO EDUCATIVO",,"PREESCOLAR","MAÑANA",,"-3","1",,"direccionadmin@chifladitoskindergarten.edu.co"
"2,016","COL EL TRIUNFO                                                                                      ","URBANA","TV 3 G BIS 70 B 54 SUR","7682877","NANCY MARIA CIFUENTES PINZON","CENTRO EDUCATIVO",,"PREESCOLAR,BÁSICA PRIMARIA","COMPLETA",,"-2,-1,0,1,2,3,4,5","1",,"celtriunfo@hotmail.com"
"2,016","LIC INF GLENN DOMAN                                                                                 ","URBANA","CL 29 SUR 14 A 43","3665479 /2726129 ","LIDIA YANIRA CALDERON VILLAMIL","CENTRO EDUCATIVO",,"PREESCOLAR,BÁSICA PRIMARIA","COMPLETA",,"-2,-1,0,1,2","1",,"yanyra@msn.com    liceoglenndoman.blogspot.com                                  "
"2,016","GUARD Y PREESC CAMINO A LA IMAGINACION                                                              ","URBANA","KR 29 A 71 A 70","6303970","BERTHA LUCÍA MENDOZA C.","CENTRO EDUCATIVO",,"PREESCOLAR","COMPLETA",,"-3","1",,"jardininfante@cable.net.co"
"2,016","COL CLARETIANO EL LIBERTADOR                                                              ","URBANA","CL 61 SUR 80 H 40","7751327 -- 7750289","OSWALDO MARTINEZ CARDOZO","INSTITUCION EDUCATIVA",,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA","ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11","1",,"colibertador@hotmail.com -- colibertador@yahoo.com"
"2,016","COLEGIO ARBORIZADORA ALTA (IED)","URBANA","KR 43 70 A 50 SUR","7153622 / 7168062","MARTHA YANETH ALDANA SALAMANCA","INSTITUCION EDUCATIVA",,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,TARDE","ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,99","2",,"cedarborizadoraal19@redp.edu.co"
"2,016","LIC PARQUE DE MORAVIA                                                                               ","URBANA","KR 72 M 42 C 06 SUR","7244521","RAFAEL LEONARDO GUTIERREZ NIÑO","CENTRO EDUCATIVO",,"PREESCOLAR,BÁSICA PRIMARIA","MAÑANA",,"-1,0,1,2,3,4,5","1",,"liceoparquedemoravia@hotmail.com"
"2,016","LIC INF MI NUEVO MUNDO ENCANTADO                                                                    ","URBANA","AV BOYACA 51 A 46 SUR","2705180 / 7131571                                 ","YENNY PATRICIA BARAHONA FEO","CENTRO EDUCATIVO",,"PREESCOLAR","COMPLETA",,"-3","1",,"limnmencantado@hotmail.com    liencantado@gmail.com                       "
"2,016","LICEO PEDAGÓGICO CATHERBLANC","URBANA","CL 155 D 98 45","6833561 -- 6811296","BELINDA ESTHER CONRADO VILORIA","INSTITUCION EDUCATIVA",,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,COMPLETA","ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11","1",,"liceocatherblanc@hotmail.com"
"2,016","COLEGIO SILVERIA ESPINOSA DE RENDON (IED)","URBANA","KR 58 9 51","2604576 -- 2600391 -- 4208388","MARLENY BOHORQUEZ RIAÑO","INSTITUCION EDUCATIVA",,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,TARDE","ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,99","3",,"iedsilveria@redp.edu.co"
"2,016","COL CIUDAD DE FOMEQUE                                                                               ","URBANA","KR 105 B 42 F 13 SUR","4540319","JOSE ALFREDO VARGAS LEAL","INSTITUCION EDUCATIVA",,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA","COMERCIAL,ACADÉMICA","0,1,2,3,4,5,6,7,8,9,10,11","1",,
"2,016","LIC SUPERIOR DE BOGOTA                                                                              ","URBANA","CR. 18 NO.22-90 SUR","2398887 / 3612188 / 2789117 / 2390581             ","CLARA INES GUTIERREZ DE PULIDO","INSTITUCION EDUCATIVA",,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA","ACADÉMICA","-1,0,1,2,3,4,5,6,7,8,9,10,11","1",,
"2,016","COLEGIO GARCES NAVAS  (IED)","URBANA","KR 104 A 76 B 09","2275473","GUSTAVO ADOLFO ALMANZA CASTAÑEDA","INSTITUCION EDUCATIVA",,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,TARDE","ACADÉMICA","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11","3",,"escdgarcesnavasii10@redp.edu.co"
